uberon_id	uberon_name	xref
UBERON:0001766	anterior chamber of eyeball	http://ncicb.nci.nih.gov/xml/owl/EVS/Anterior_Chamber_of_the_Eye
UBERON:0001766	anterior chamber of eyeball	http://www.snomedbrowser.com/Codes/Details/181160009
UBERON:0001766	anterior chamber of eyeball	MA:0000262
UBERON:0001766	anterior chamber of eyeball	MESH:A09.371.060.067
UBERON:0001766	anterior chamber of eyeball	UMLS:C0003151
UBERON:0001766	anterior chamber of eyeball	VHOG:0001431
UBERON:0003858	lower eyelid mesenchyme	EHDAA:9045
UBERON:0003858	lower eyelid mesenchyme	EHDAA2:0001017
UBERON:0003858	lower eyelid mesenchyme	EMAPA:17833
UBERON:0003858	lower eyelid mesenchyme	VHOG:0001036
UBERON:0003645	metacarpal bone of digit 1	AAO:0010616
UBERON:0003645	metacarpal bone of digit 1	EMAPA:19112
UBERON:0003645	metacarpal bone of digit 1	FMA:23899
UBERON:0003645	metacarpal bone of digit 1	http://linkedlifedata.com/resource/umls/id/C1708987
UBERON:0003645	metacarpal bone of digit 1	http://www.snomedbrowser.com/Codes/Details/181973009
UBERON:0003645	metacarpal bone of digit 1	MA:0001364
UBERON:0003645	metacarpal bone of digit 1	Metacarpal_Bone_Digit:1
UBERON:0003645	metacarpal bone of digit 1	UMLS:C1708987
UBERON:0002551	interstitial nucleus of Cajal	BAMS:ICA
UBERON:0002551	interstitial nucleus of Cajal	BAMS:ICjl
UBERON:0002551	interstitial nucleus of Cajal	BAMS:IMLF
UBERON:0002551	interstitial nucleus of Cajal	BAMS:INC
UBERON:0002551	interstitial nucleus of Cajal	BAMS:InC
UBERON:0002551	interstitial nucleus of Cajal	birnlex:1008
UBERON:0002551	interstitial nucleus of Cajal	BM:MB-ICA
UBERON:0002551	interstitial nucleus of Cajal	DHBA:12278
UBERON:0002551	interstitial nucleus of Cajal	FMA:72432
UBERON:0002551	interstitial nucleus of Cajal	HBA:9015
UBERON:0002551	interstitial nucleus of Cajal	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=515
UBERON:0002551	interstitial nucleus of Cajal	http://linkedlifedata.com/resource/umls/id/C0228418
UBERON:0002551	interstitial nucleus of Cajal	http://www.snomedbrowser.com/Codes/Details/369251002
UBERON:0002551	interstitial nucleus of Cajal	MBA:67
UBERON:0002551	interstitial nucleus of Cajal	UMLS:C0228418
UBERON:0012059	right lung lower lobe bronchiole	EHDAA2:0004094
UBERON:0012059	right lung lower lobe bronchiole	EMAPA:19004
UBERON:0012059	right lung lower lobe bronchiole	http://www.snomedbrowser.com/Codes/Details/15215000
UBERON:0006920	esophagus squamous epithelium	BTO:0003635
UBERON:0006920	esophagus squamous epithelium	CALOHA:TS-1250
UBERON:0006920	esophagus squamous epithelium	EMAPA:35324
UBERON:0006920	esophagus squamous epithelium	http://linkedlifedata.com/resource/umls/id/C1707950
UBERON:0006920	esophagus squamous epithelium	http://ncicb.nci.nih.gov/xml/owl/EVS/Esophageal_Squamous_Epithelium
UBERON:0006920	esophagus squamous epithelium	MA:0001567
UBERON:0006920	esophagus squamous epithelium	UMLS:C1707950
UBERON:0009039	lymph node germinal center	BTO:0003671
UBERON:0009039	lymph node germinal center	CALOHA:TS-1269
UBERON:0009039	lymph node germinal center	EMAPA:35528
UBERON:0009039	lymph node germinal center	http://ncicb.nci.nih.gov/xml/owl/EVS/Lymph_Node_Germinal_Center
UBERON:0009039	lymph node germinal center	http://www.snomedbrowser.com/Codes/Details/327147000
UBERON:0009039	lymph node germinal center	MA:0002989
UBERON:0002324	muscle of back	EMAPA:35161
UBERON:0002324	muscle of back	FMA:85216
UBERON:0002324	muscle of back	MA:0000496
UBERON:0004552	digital artery	http://www.snomedbrowser.com/Codes/Details/181335004
UBERON:0004552	digital artery	MA:0001941
UBERON:0005472	right vitelline vein	EHDAA2:0001766
UBERON:0005472	right vitelline vein	EMAPA:16381
UBERON:0005472	right vitelline vein	EMAPA:16699
UBERON:0005472	right vitelline vein	FMA:70306
UBERON:0005472	right vitelline vein	http://www.snomedbrowser.com/Codes/Details/361445007
UBERON:0004462	musculature of body wall	BSA:0000058
UBERON:0004462	musculature of body wall	BTO:0001863
UBERON:0004462	musculature of body wall	FMA:86931
UBERON:0004462	musculature of body wall	WBbt:0005813
UBERON:0003965	sympathetic afferent fiber	http://en.wikipedia.org/wiki/General_visceral_afferent_fibers
UBERON:0003330	submucosa of rectum	BTO:0002114
UBERON:0003330	submucosa of rectum	EMAPA:27083
UBERON:0003330	submucosa of rectum	FMA:15034
UBERON:0003330	submucosa of rectum	http://www.snomedbrowser.com/Codes/Details/71683001
UBERON:2000609	ventrolateral nucleus	ZFA:0000609
UBERON:0001773	sclera	AAO:0010354
UBERON:0001773	sclera	BTO:0001606
UBERON:0001773	sclera	EMAPA:19027
UBERON:0001773	sclera	EV:0100342
UBERON:0001773	sclera	FMA:58269
UBERON:0001773	sclera	GAID:911
UBERON:0001773	sclera	http://en.wikipedia.org/wiki/Sclera
UBERON:0001773	sclera	http://linkedlifedata.com/resource/umls/id/C0036410
UBERON:0001773	sclera	http://ncicb.nci.nih.gov/xml/owl/EVS/Sclera
UBERON:0001773	sclera	http://www.snomedbrowser.com/Codes/Details/181163006
UBERON:0001773	sclera	MA:0000280
UBERON:0001773	sclera	MESH:A09.371.784
UBERON:0001773	sclera	OpenCyc:Mx4rv7yR55wpEbGdrcN5Y29ycA
UBERON:0001773	sclera	UMLS:C0036410
UBERON:0001773	sclera	VHOG:0001274
UBERON:0001773	sclera	XAO:0000183
UBERON:0001773	sclera	ZFA:0005563
UBERON:0001685	hyoid bone	AAO:0000684
UBERON:0001685	hyoid bone	EMAPA:18650
UBERON:0001685	hyoid bone	FMA:52749
UBERON:0001685	hyoid bone	GAID:197
UBERON:0001685	hyoid bone	http://linkedlifedata.com/resource/umls/id/C0020417
UBERON:0001685	hyoid bone	http://www.snomedbrowser.com/Codes/Details/263352000
UBERON:0001685	hyoid bone	Hyoid:Bone
UBERON:0001685	hyoid bone	Hyoid:bone
UBERON:0001685	hyoid bone	MA:0001484
UBERON:0001685	hyoid bone	MESH:A02.835.232.409
UBERON:0001685	hyoid bone	UMLS:C0020417
UBERON:0001685	hyoid bone	VHOG:0001325
UBERON:0011124	xiphisternal joint	FMA:7503
UBERON:0011124	xiphisternal joint	http://www.snomedbrowser.com/Codes/Details/118923007
UBERON:0011124	xiphisternal joint	http://www.snomedbrowser.com/Codes/Details/118924001
UBERON:0011124	xiphisternal joint	Xiphisternal:joint
UBERON:2000956	sclerotome somite 20	ZFA:0000956
UBERON:0028194	spiral prominence of cochlear duct	birnlex:2532
UBERON:0028194	spiral prominence of cochlear duct	EMAPA:35799
UBERON:0028194	spiral prominence of cochlear duct	FMA:77833
UBERON:0028194	spiral prominence of cochlear duct	http://www.snomedbrowser.com/Codes/Details/279843007
UBERON:0028194	spiral prominence of cochlear duct	MA:0003003
UBERON:0008906	lateral line nerve	AAO:0010077
UBERON:0008906	lateral line nerve	TAO:0001479
UBERON:0008906	lateral line nerve	ZFA:0001479
UBERON:0011949	endometrium luminal epithelium	EMAPA:35309
UBERON:0011949	endometrium luminal epithelium	MA:0002733
UBERON:0004383	epiphysis of tibia	FMA:33112
UBERON:0004383	epiphysis of tibia	http://www.snomedbrowser.com/Codes/Details/314626006
UBERON:0004383	epiphysis of tibia	MA:0003113
UBERON:0017716	thenar eminence	FMA:61520
UBERON:0017716	thenar eminence	http://www.snomedbrowser.com/Codes/Details/362748007
UBERON:0017716	thenar eminence	Thenar:eminence
UBERON:0012649	anococcygeus muscle	BTO:0005150
UBERON:0012649	anococcygeus muscle	MA:0001533
UBERON:0004233	lower respiratory tract smooth muscle	EMAPA:35520
UBERON:0004233	lower respiratory tract smooth muscle	MA:0002410
UBERON:0002508	celiac lymph node	FMA:12792
UBERON:0002508	celiac lymph node	http://en.wikipedia.org/wiki/Celiac_lymph_node
UBERON:0002508	celiac lymph node	http://linkedlifedata.com/resource/umls/id/C0229766
UBERON:0002508	celiac lymph node	http://ncicb.nci.nih.gov/xml/owl/EVS/Celiac_Lymph_Node
UBERON:0002508	celiac lymph node	http://www.snomedbrowser.com/Codes/Details/245343000
UBERON:0002508	celiac lymph node	MA:0002828
UBERON:0002508	celiac lymph node	UMLS:C0229766
UBERON:2000510	external levatores	ZFA:0000510
UBERON:0008807	coagulating gland	BTO:0000265
UBERON:0008807	coagulating gland	Coagulating:Gland
UBERON:0008807	coagulating gland	EMAPA:29794
UBERON:0008807	coagulating gland	EMAPA:35245
UBERON:0008807	coagulating gland	http://www.snomedbrowser.com/Codes/Details/78779004
UBERON:0008807	coagulating gland	MA:0000402
UBERON:0003228	supinator muscle	EMAPA:36208
UBERON:0003228	supinator muscle	FMA:38512
UBERON:0003228	supinator muscle	FMA:75002
UBERON:0003228	supinator muscle	http://www.snomedbrowser.com/Codes/Details/181634007
UBERON:0003228	supinator muscle	Supinator:muscle
UBERON:0000087	inner cell mass	EFO:0000547
UBERON:0000087	inner cell mass	EHDAA:40
UBERON:0000087	inner cell mass	EHDAA2:0000830
UBERON:0000087	inner cell mass	EMAPA:16041
UBERON:0000087	inner cell mass	FMA:86557
UBERON:0000087	inner cell mass	http://en.wikipedia.org/wiki/Inner_cell_mass
UBERON:0000087	inner cell mass	http://linkedlifedata.com/resource/umls/id/C1283994
UBERON:0000087	inner cell mass	http://ncicb.nci.nih.gov/xml/owl/EVS/Inner_Cell_Mass
UBERON:0000087	inner cell mass	http://www.snomedbrowser.com/Codes/Details/361456007
UBERON:0000087	inner cell mass	UMLS:C1283994
UBERON:0000087	inner cell mass	VHOG:0000742
UBERON:0004087	vena cava	AAO:0010215
UBERON:0004087	vena cava	BTO:0001438
UBERON:0004087	vena cava	EMAPA:18415
UBERON:0004087	vena cava	GAID:547
UBERON:0004087	vena cava	http://linkedlifedata.com/resource/umls/id/C0042460
UBERON:0004087	vena cava	http://www.snomedbrowser.com/Codes/Details/244405007
UBERON:0004087	vena cava	MA:0000068
UBERON:0004087	vena cava	MESH:A07.231.908.949
UBERON:0004087	vena cava	OpenCyc:Mx4rkJQ4U6gEEdudWQACs5b6Bw
UBERON:0004087	vena cava	UMLS:C0042460
UBERON:0004087	vena cava	Vena:Cava
UBERON:0004087	vena cava	Venae:cavae
UBERON:0003632	pedal digit 2	AAO:0010645
UBERON:0003632	pedal digit 2	BTO:0002350
UBERON:0003632	pedal digit 2	EHDAA2:0002042
UBERON:0003632	pedal digit 2	EMAPA:17463
UBERON:0003632	pedal digit 2	FMA:25048
UBERON:0003632	pedal digit 2	Foot_Digit:2
UBERON:0003632	pedal digit 2	http://linkedlifedata.com/resource/umls/id/C1708081
UBERON:0003632	pedal digit 2	http://www.snomedbrowser.com/Codes/Details/362817008
UBERON:0003632	pedal digit 2	MA:0000466
UBERON:0003632	pedal digit 2	UMLS:C1708081
UBERON:0009051	gelatinous nucleus of solitary tract	FMA:77463
UBERON:0009051	gelatinous nucleus of solitary tract	MBA:674
UBERON:0006932	vestibular epithelium	EMAPA:32884
UBERON:0006932	vestibular epithelium	EMAPA:35921
UBERON:0006932	vestibular epithelium	FMA:75606
UBERON:0006932	vestibular epithelium	MA:0002892
UBERON:0006932	vestibular epithelium	RETIRED_EHDAA2:0000834
UBERON:0018415	ethmoid foramen	Ethmoidal:foramina
UBERON:0018107	foveola of retina	http://en.wikipedia.org/wiki/Foveola
UBERON:0018107	foveola of retina	http://www.snomedbrowser.com/Codes/Details/399857002
UBERON:0004230	urinary bladder neck smooth muscle	EMAPA:30123
UBERON:0004230	urinary bladder neck smooth muscle	FMA:67990
UBERON:0004230	urinary bladder neck smooth muscle	MA:0001699
UBERON:0019248	early embryo	EMAPA:36032
UBERON:0009906	root of optic nerve	birnlex:1328
UBERON:0009906	root of optic nerve	FMA:84573
UBERON:0020358	accessory XI nerve nucleus	FMA:83965
UBERON:0020358	accessory XI nerve nucleus	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=2003
UBERON:0020358	accessory XI nerve nucleus	http://en.wikipedia.org/wiki/Spinal_accessory_nucleus
UBERON:0020358	accessory XI nerve nucleus	MA:0001033
UBERON:0001506	brachialis muscle	Brachialis:muscle
UBERON:0001506	brachialis muscle	EHDAA:8281
UBERON:0001506	brachialis muscle	EHDAA2:0000181
UBERON:0001506	brachialis muscle	EMAPA:19109
UBERON:0001506	brachialis muscle	FMA:37667
UBERON:0001506	brachialis muscle	http://linkedlifedata.com/resource/umls/id/C0224240
UBERON:0001506	brachialis muscle	http://ncicb.nci.nih.gov/xml/owl/EVS/Brachialis
UBERON:0001506	brachialis muscle	http://www.snomedbrowser.com/Codes/Details/244982000
UBERON:0001506	brachialis muscle	MA:0002271
UBERON:0001506	brachialis muscle	UMLS:C0224240
UBERON:0001506	brachialis muscle	VHOG:0001026
UBERON:0002481	bone tissue	Bone:Tissue
UBERON:0002481	bone tissue	Bone:tissue
UBERON:0002481	bone tissue	CALOHA:TS-2011
UBERON:0002481	bone tissue	EMAPA:35179
UBERON:0002481	bone tissue	FMA:224804
UBERON:0002481	bone tissue	galen:BoneTissue
UBERON:0002481	bone tissue	http://linkedlifedata.com/resource/umls/id/C0391978
UBERON:0002481	bone tissue	MA:0002780
UBERON:0002481	bone tissue	MESH:A02.835.232
UBERON:0002481	bone tissue	UMLS:C0391978
UBERON:0002481	bone tissue	VSAO:0000047
UBERON:0002481	bone tissue	XAO:0004040
UBERON:0002481	bone tissue	ZFA:0005621
UBERON:0005305	thyroid follicle	BTO:0004708
UBERON:0005305	thyroid follicle	EMAPA:19307
UBERON:0005305	thyroid follicle	EMAPA:19308
UBERON:0005305	thyroid follicle	FMA:68805
UBERON:0005305	thyroid follicle	http://linkedlifedata.com/resource/umls/id/C0229577
UBERON:0005305	thyroid follicle	http://ncicb.nci.nih.gov/xml/owl/EVS/Thyroid_Gland_Follicle
UBERON:0005305	thyroid follicle	http://www.snomedbrowser.com/Codes/Details/176685006
UBERON:0005305	thyroid follicle	MA:0000726
UBERON:0005305	thyroid follicle	TAO:0001072
UBERON:0005305	thyroid follicle	UMLS:C0229577
UBERON:0005305	thyroid follicle	ZFA:0001072
UBERON:0002539	pharyngeal arch	AAO:0010359
UBERON:0002539	pharyngeal arch	BTO:0001785
UBERON:0002539	pharyngeal arch	EFO:0000959
UBERON:0002539	pharyngeal arch	EHDAA:571
UBERON:0002539	pharyngeal arch	EMAPA:16117
UBERON:0002539	pharyngeal arch	GAID:1292
UBERON:0002539	pharyngeal arch	http://linkedlifedata.com/resource/umls/id/C0080322
UBERON:0002539	pharyngeal arch	http://www.snomedbrowser.com/Codes/Details/308766004
UBERON:0002539	pharyngeal arch	MAT:0000242
UBERON:0002539	pharyngeal arch	MESH:A16.254.160
UBERON:0002539	pharyngeal arch	MIAA:0000242
UBERON:0002539	pharyngeal arch	Pharyngeal:Arch
UBERON:0002539	pharyngeal arch	Pharyngeal:arch
UBERON:0002539	pharyngeal arch	TAO:0001306
UBERON:0002539	pharyngeal arch	UMLS:C0080322
UBERON:0002539	pharyngeal arch	VHOG:0000155
UBERON:0002539	pharyngeal arch	XAO:0000096
UBERON:0002539	pharyngeal arch	ZFA:0001306
UBERON:0001642	superior sagittal sinus	EMAPA:18636
UBERON:0001642	superior sagittal sinus	FMA:50767
UBERON:0001642	superior sagittal sinus	http://en.wikipedia.org/wiki/Superior_sagittal_sinus
UBERON:0001642	superior sagittal sinus	http://linkedlifedata.com/resource/umls/id/C0226859
UBERON:0001642	superior sagittal sinus	http://ncicb.nci.nih.gov/xml/owl/EVS/Superior_Sagittal_Sinus
UBERON:0001642	superior sagittal sinus	http://www.snomedbrowser.com/Codes/Details/362075006
UBERON:0001642	superior sagittal sinus	MA:0001867
UBERON:0001642	superior sagittal sinus	OpenCyc:Mx4rv9naEJwpEbGdrcN5Y29ycA
UBERON:0001642	superior sagittal sinus	UMLS:C0226859
UBERON:0001044	saliva-secreting gland	BTO:0001203
UBERON:0001044	saliva-secreting gland	CALOHA:TS-0892
UBERON:0001044	saliva-secreting gland	EFO:0000859
UBERON:0001044	saliva-secreting gland	EHDAA:7987
UBERON:0001044	saliva-secreting gland	EHDAA2:0001775
UBERON:0001044	saliva-secreting gland	EMAPA:17751
UBERON:0001044	saliva-secreting gland	EV:0100059
UBERON:0001044	saliva-secreting gland	FBbt:00005382
UBERON:0001044	saliva-secreting gland	FMA:9597
UBERON:0001044	saliva-secreting gland	GAID:937
UBERON:0001044	saliva-secreting gland	galen:SalivaryGland
UBERON:0001044	saliva-secreting gland	http://linkedlifedata.com/resource/umls/id/C0036098
UBERON:0001044	saliva-secreting gland	http://www.snomedbrowser.com/Codes/Details/181236000
UBERON:0001044	saliva-secreting gland	MA:0000346
UBERON:0001044	saliva-secreting gland	MAT:0000079
UBERON:0001044	saliva-secreting gland	MESH:A10.336.779
UBERON:0001044	saliva-secreting gland	MIAA:0000079
UBERON:0001044	saliva-secreting gland	OpenCyc:Mx4rvVjl5ZwpEbGdrcN5Y29ycA
UBERON:0001044	saliva-secreting gland	Salivary:Gland
UBERON:0001044	saliva-secreting gland	Salivary:gland
UBERON:0001044	saliva-secreting gland	UMLS:C0036098
UBERON:0001044	saliva-secreting gland	VHOG:0000376
UBERON:0001012	head of radius	FMA:33773
UBERON:0001012	head of radius	galen:HeadOfRadius
UBERON:0001012	head of radius	http://en.wikipedia.org/wiki/Head_of_radius
UBERON:0001012	head of radius	http://www.snomedbrowser.com/Codes/Details/181941003
UBERON:0000450	corpus albicans	BTO:0002784
UBERON:0000450	corpus albicans	EMAPA:29888
UBERON:0000450	corpus albicans	FMA:18620
UBERON:0000450	corpus albicans	http://www.snomedbrowser.com/Codes/Details/258043001
UBERON:0004202	kidney outer medulla outer stripe	EMAPA:29663
UBERON:0004202	kidney outer medulla outer stripe	FMA:76662
UBERON:0004202	kidney outer medulla outer stripe	MA:0002629
UBERON:0003430	neck nerve	MA:0000588
UBERON:0019289	accessory olfactory bulb external plexiform layer	DMBA:15965
UBERON:0019289	accessory olfactory bulb external plexiform layer	EMAPA:35107
UBERON:0019289	accessory olfactory bulb external plexiform layer	MA:0002932
UBERON:0011271	caudal-sacral region of vertebral column	AAO:0000080
UBERON:0010048	Duvernoy's gland	Duvernoy's:gland
UBERON:0006783	layer of superior colliculus	:Neural_circuit
UBERON:0006783	layer of superior colliculus	BAMS:SC-layers
UBERON:0006783	layer of superior colliculus	nlx_anat:1005033
UBERON:0001950	neocortex	BAMS:ISO
UBERON:0001950	neocortex	BAMS:Iso-cortex
UBERON:0001950	neocortex	BAMS:NCX
UBERON:0001950	neocortex	birnlex:2547
UBERON:0001950	neocortex	BTO:0000920
UBERON:0001950	neocortex	DHBA:10160
UBERON:0001950	neocortex	EHDAA2:0004662
UBERON:0001950	neocortex	EMAPA:32842
UBERON:0001950	neocortex	EMAPA:35589
UBERON:0001950	neocortex	FMA:62429
UBERON:0001950	neocortex	GAID:677
UBERON:0001950	neocortex	http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=757
UBERON:0001950	neocortex	http://en.wikipedia.org/wiki/Neocortex
UBERON:0001950	neocortex	http://linkedlifedata.com/resource/umls/id/C0175173
UBERON:0001950	neocortex	MA:0002754
UBERON:0001950	neocortex	MBA:315
UBERON:0001950	neocortex	MESH:A08.186.211.730.885.213.420
UBERON:0001950	neocortex	PBA:294021746
UBERON:0001950	neocortex	UMLS:C0175173
UBERON:0002277	spiral sulcus	EMAPA:35800
UBERON:0002277	spiral sulcus	FMA:77744
UBERON:0002277	spiral sulcus	MA:0001195
UBERON:0001843	lateral semicircular canal	EHDAA:7790
UBERON:0001843	lateral semicircular canal	EHDAA2:0000920
UBERON:0001843	lateral semicircular canal	EMAPA:17821
UBERON:0001843	lateral semicircular canal	FMA:60193
UBERON:0001843	lateral semicircular canal	http://en.wikipedia.org/wiki/Lateral_semicircular_canal
UBERON:0001843	lateral semicircular canal	http://www.snomedbrowser.com/Codes/Details/279761005
UBERON:0001843	lateral semicircular canal	MA:0001208
UBERON:0001843	lateral semicircular canal	TAO:0000220
UBERON:0001843	lateral semicircular canal	ZFA:0000220
UBERON:0001711	eyelid	BTO:0002241
UBERON:0001711	eyelid	EHDAA:9037
UBERON:0001711	eyelid	EHDAA2:0000487
UBERON:0001711	eyelid	EMAPA:17829
UBERON:0001711	eyelid	EV:0100338
UBERON:0001711	eyelid	FMA:54437
UBERON:0001711	eyelid	GAID:72
UBERON:0001711	eyelid	http://en.wikipedia.org/wiki/Eyelid
UBERON:0001711	eyelid	http://linkedlifedata.com/resource/umls/id/C0015426
UBERON:0001711	eyelid	http://ncicb.nci.nih.gov/xml/owl/EVS/Eyelid
UBERON:0001711	eyelid	http://www.snomedbrowser.com/Codes/Details/265782007
UBERON:0001711	eyelid	MA:0000268
UBERON:0001711	eyelid	MESH:A01.456.505.420.504
UBERON:0001711	eyelid	OpenCyc:Mx4rvVi4m5wpEbGdrcN5Y29ycA
UBERON:0001711	eyelid	UMLS:C0015426
UBERON:0001711	eyelid	VHOG:0000016
UBERON:0023943	molecular system	nlx_anat:1005020
UBERON:0000151	pectoral fin	:Fins
UBERON:0000151	pectoral fin	BTO:0004653
UBERON:0000151	pectoral fin	http://www.snomedbrowser.com/Codes/Details/416982006
UBERON:0000151	pectoral fin	TAO:0001161
UBERON:0000151	pectoral fin	VSAO:0000147
UBERON:0000151	pectoral fin	ZFA:0001161
UBERON:2005051	communicating vessel palatocerebral artery	ZFA:0005051
UBERON:0007643	node of ligamentum arteriosum	FMA:74033
UBERON:0024078	principal anterior division of supraoptic nucleus	nlx_anat:20090310
UBERON:0015866	pyloric lymph node	FMA:12802
